employee_id,review_cycle,performance_rating,potential_rating,review_submitted_date,promotion_recommendation
17702,2025-H1,2,Medium,2025-02-16,No
17702,2025-H2,3,Medium,2025-03-16,No
17703,2024-H1,5,Medium,2024-12-19,No
17703,2024-H2,3,Medium,2025-02-12,Yes
17703,2025-H1,5,Medium,2024-11-29,No
17703,2025-H2,4,High,2024-09-29,No
17704,2024-H1,3,Medium,2025-11-03,No
17704,2024-H2,4,High,2024-06-07,No
17704,2025-H1,2,High,2024-09-17,No
17704,2025-H2,3,Medium,2025-09-12,No
17705,2024-H1,3,Medium,2025-10-04,No
17705,2024-H2,3,Medium,2024-12-31,No
17705,2025-H1,2,Medium,2025-09-18,No
17705,2025-H2,3,Medium,2025-11-26,No
17706,2024-H1,2,Low,2026-05-05,Yes
17706,2024-H2,3,Low,2024-08-17,No
17706,2025-H1,4,High,2025-09-14,No
17706,2025-H2,5,Medium,2025-07-20,Yes
17707,2024-H1,4,High,2025-11-14,No
17707,2024-H2,3,Medium,2026-04-20,No
17707,2025-H1,4,Medium,2025-10-12,No
17707,2025-H2,4,Low,2025-01-10,No
17708,2024-H1,3,Medium,2025-04-02,Yes
17708,2024-H2,2,High,2025-06-26,No
17708,2025-H1,3,Medium,2026-05-17,Yes
17708,2025-H2,1,Medium,2024-06-15,No
17709,2024-H1,3,High,2024-08-24,No
17709,2024-H2,3,Medium,2026-01-14,No
17709,2025-H1,1,Medium,2025-12-01,No
17709,2025-H2,3,High,2026-01-31,Yes
17710,2024-H1,4,Medium,2025-08-30,No
17710,2024-H2,1,High,2025-04-14,Yes
17710,2025-H1,3,Medium,2026-03-05,No
17710,2025-H2,4,High,2025-12-30,Yes
17711,2024-H1,3,Low,2024-08-16,No
17711,2024-H2,3,Medium,2025-06-05,No
17711,2025-H1,3,Medium,2025-05-06,No
17711,2025-H2,4,Medium,2026-05-16,No
17712,2024-H1,3,Medium,2025-07-15,No
17712,2024-H2,3,Medium,2025-05-02,No
17712,2025-H1,5,Medium,2026-02-17,Yes
17712,2025-H2,4,Low,2025-11-06,No
17713,2024-H1,3,High,2026-02-12,No
17713,2024-H2,3,High,2025-05-01,Yes
17713,2025-H1,5,Low,2025-09-01,No
17713,2025-H2,4,Medium,2025-12-14,No
17714,2024-H1,2,Medium,2024-10-14,No
17714,2024-H2,3,Medium,2026-04-06,No
17714,2025-H1,5,High,2025-02-09,No
17714,2025-H2,4,Low,2025-07-08,No
17715,2024-H1,4,High,2025-07-14,Yes
17715,2024-H2,3,Medium,2024-09-08,No
17715,2025-H1,5,Medium,2024-07-08,No
17715,2025-H2,1,Medium,2025-06-29,No
17716,2024-H1,4,Medium,2024-09-22,No
17716,2024-H2,4,Low,2024-06-19,No
17716,2025-H1,3,Medium,2025-09-02,No
17716,2025-H2,4,Medium,2024-06-15,Yes
17717,2024-H1,3,Low,2025-09-15,No
17717,2024-H2,3,Medium,2024-07-01,No
17717,2025-H1,3,Medium,2025-05-01,No
17717,2025-H2,3,Medium,2024-07-29,No
17718,2024-H1,3,Medium,2024-11-22,No
17718,2024-H2,3,High,2026-01-23,No
17718,2025-H1,3,High,2025-08-24,No
17718,2025-H2,4,Medium,2026-03-20,No
17719,2024-H1,2,Medium,2026-01-27,No
17719,2024-H2,3,Medium,2024-10-09,Yes
17719,2025-H1,3,Medium,2026-01-23,No
17719,2025-H2,4,Medium,2024-08-27,Yes
17720,2024-H1,3,Medium,2025-10-02,No
17720,2024-H2,2,Medium,2026-02-14,No
17720,2025-H1,3,Medium,2024-07-18,No
17720,2025-H2,3,Low,2025-12-21,No
17721,2024-H1,3,Medium,2025-04-15,No
17721,2024-H2,4,Medium,2026-04-23,No
17721,2025-H1,4,Medium,2026-04-21,No
17721,2025-H2,3,Medium,2024-10-02,No
17722,2024-H1,3,High,2026-03-24,No
17722,2024-H2,4,Medium,2025-06-13,No
17722,2025-H1,4,Medium,2024-08-14,No
17722,2025-H2,4,Medium,2025-02-02,No
17723,2024-H1,2,Low,2025-12-05,No
17723,2024-H2,4,Medium,2025-10-16,No
17723,2025-H1,3,High,2025-06-10,No
17723,2025-H2,2,Medium,2025-07-22,No
17724,2024-H1,4,Medium,2025-01-03,No
17724,2024-H2,4,Medium,2025-12-30,No
17724,2025-H1,1,Medium,2024-07-14,No
17724,2025-H2,3,Low,2026-02-26,No
17725,2024-H1,3,Medium,2025-12-14,Yes
17725,2024-H2,4,High,2025-06-05,No
17725,2025-H1,3,Low,2026-03-07,No
17725,2025-H2,5,High,2025-05-04,No
17726,2024-H1,3,Medium,2026-02-06,No
17726,2024-H2,3,Medium,2025-08-06,No
17726,2025-H1,2,Medium,2024-12-11,No
17726,2025-H2,3,Low,2024-11-10,No
17727,2024-H1,4,High,2024-11-25,Yes
17727,2024-H2,3,Medium,2025-05-08,No
17727,2025-H1,3,Medium,2026-04-09,No
17727,2025-H2,4,Medium,2024-06-11,Yes
17728,2024-H1,3,Medium,2025-07-10,No
17728,2024-H2,3,High,2025-11-20,No
17728,2025-H1,3,Medium,2024-11-03,No
17728,2025-H2,4,High,2026-03-03,No
17729,2024-H1,3,Medium,2024-09-01,No
17729,2024-H2,3,Medium,2024-08-07,No
17729,2025-H1,3,Medium,2024-08-10,No
17729,2025-H2,2,Medium,2025-08-12,No
17730,2024-H1,4,Medium,2025-09-28,No
17730,2024-H2,4,Low,2026-02-08,Yes
17730,2025-H1,5,Low,2025-12-17,No
17730,2025-H2,5,Medium,2025-09-19,No
17731,2024-H1,5,Medium,2025-08-25,Yes
17731,2024-H2,3,Medium,2025-06-13,No
17731,2025-H1,3,High,2026-02-06,No
17731,2025-H2,1,Medium,2026-05-21,No
17732,2024-H1,4,High,2025-07-08,No
17732,2024-H2,3,High,2024-06-11,No
17732,2025-H1,2,Medium,2026-03-04,No
17732,2025-H2,2,High,2025-05-02,No
17733,2024-H1,3,Medium,2025-12-27,No
17733,2024-H2,3,High,2026-01-02,No
17733,2025-H1,3,Medium,2026-04-24,No
17733,2025-H2,3,Medium,2025-05-17,No
17734,2024-H1,3,Medium,2026-05-09,No
17734,2024-H2,3,Medium,2025-10-07,No
17734,2025-H1,4,High,2024-07-19,No
17734,2025-H2,2,Medium,2025-05-08,No
17735,2024-H1,4,Low,2025-10-23,No
17735,2024-H2,3,Medium,2026-01-31,No
17735,2025-H1,3,Low,2025-02-16,No
17735,2025-H2,3,Medium,2024-08-15,No
17736,2024-H1,3,Medium,2026-02-03,No
17736,2024-H2,5,Low,2025-10-05,No
17736,2025-H1,3,Low,2025-01-31,No
17736,2025-H2,3,Medium,2026-04-24,No
17737,2024-H1,5,High,2025-02-24,Yes
17737,2024-H2,3,Medium,2024-12-26,No
17737,2025-H1,3,Medium,2025-06-07,No
17737,2025-H2,2,High,2025-08-10,No
17738,2024-H1,4,Medium,2025-12-01,No
17738,2024-H2,3,Low,2024-09-20,Yes
17738,2025-H1,2,Low,2026-04-27,No
17738,2025-H2,3,Medium,2025-03-12,No
17739,2024-H1,3,Medium,2025-08-17,Yes
17739,2024-H2,4,Medium,2025-11-18,No
17739,2025-H1,3,Medium,2026-04-04,No
17739,2025-H2,3,Medium,2024-10-02,No
17740,2024-H1,3,Low,2026-03-02,No
17740,2024-H2,3,Low,2026-01-03,No
17740,2025-H1,2,Medium,2024-09-27,No
17740,2025-H2,4,Low,2025-02-16,No
17741,2024-H1,5,Low,2025-03-04,No
17741,2024-H2,3,Medium,2026-02-14,No
17741,2025-H1,3,Medium,2024-12-15,No
17741,2025-H2,3,High,2025-01-14,No
17742,2024-H1,4,High,2024-09-12,No
17742,2024-H2,3,Medium,2025-06-01,No
17742,2025-H1,2,Medium,2024-06-04,No
17742,2025-H2,3,Medium,2026-04-20,No
17743,2024-H1,5,High,2025-06-10,No
17743,2024-H2,3,Medium,2025-12-11,No
17743,2025-H1,3,High,2025-03-06,No
17743,2025-H2,5,High,2025-04-09,No
17744,2024-H1,3,Medium,2025-03-26,No
17744,2024-H2,3,Medium,2025-06-20,No
17744,2025-H1,4,Medium,2024-11-07,Yes
17744,2025-H2,3,Medium,2025-01-31,No
17745,2024-H1,4,Medium,2026-01-27,No
17745,2024-H2,4,High,2026-02-28,No
17745,2025-H1,3,Medium,2025-12-05,No
17745,2025-H2,5,Medium,2024-10-19,No
17746,2024-H1,2,Medium,2026-01-25,No
17746,2024-H2,4,Medium,2026-04-01,No
17746,2025-H1,3,Low,2025-10-16,No
17746,2025-H2,4,Medium,2025-12-31,No
17747,2024-H1,4,Medium,2025-05-04,No
17747,2024-H2,3,High,2024-11-22,No
17747,2025-H1,3,Medium,2026-06-01,Yes
17747,2025-H2,4,High,2025-10-01,No
17748,2024-H1,3,Low,2026-03-10,No
17748,2024-H2,5,Medium,2024-09-14,No
17748,2025-H1,4,Medium,2024-06-08,No
17748,2025-H2,3,Medium,2024-10-09,No
17749,2024-H1,3,Medium,2026-01-25,No
17749,2024-H2,3,High,2024-08-30,Yes
17749,2025-H1,3,High,2024-09-08,Yes
17749,2025-H2,3,Medium,2024-12-23,No
17750,2024-H1,3,Medium,2025-04-08,Yes
17750,2024-H2,3,Medium,2025-06-15,No
17750,2025-H1,4,Medium,2024-10-29,Yes
17750,2025-H2,3,High,2024-09-26,Yes
17751,2024-H1,3,Medium,2025-07-15,No
17751,2024-H2,2,Low,2024-08-21,No
17751,2025-H1,5,Low,2025-08-01,Yes
17751,2025-H2,3,Medium,2024-08-29,No
17752,2024-H1,3,Low,2025-10-10,Yes
17752,2024-H2,4,Medium,2025-05-14,No
17752,2025-H1,4,High,2025-06-05,No
17752,2025-H2,3,Medium,2026-05-09,No
17753,2024-H1,3,High,2025-01-29,No
17753,2024-H2,4,Medium,2024-12-03,No
17753,2025-H1,2,Medium,2024-10-19,No
17753,2025-H2,4,Medium,2025-03-26,Yes
17754,2024-H1,3,Medium,2024-06-28,No
17754,2024-H2,2,Medium,2024-11-09,No
17754,2025-H1,4,High,2024-06-30,No
17754,2025-H2,3,Medium,2026-03-16,No
17755,2024-H1,4,Low,2025-08-10,No
17755,2024-H2,2,Medium,2024-12-26,No
17755,2025-H1,1,High,2025-08-08,No
17755,2025-H2,3,Medium,2025-09-16,No
17756,2024-H1,3,Medium,2025-10-16,No
17756,2024-H2,4,Medium,2025-04-23,No
17756,2025-H1,4,Medium,2024-06-11,No
17756,2025-H2,1,Low,2025-04-18,Yes
17757,2024-H1,2,High,2025-12-04,No
17757,2024-H2,3,Medium,2025-01-01,No
17757,2025-H1,1,Low,2024-11-18,No
17757,2025-H2,3,Medium,2025-05-11,No
17758,2024-H1,3,Medium,2025-01-13,No
17758,2024-H2,3,High,2024-11-25,No
17758,2025-H1,2,Medium,2025-03-18,Yes
17758,2025-H2,4,Medium,2024-12-05,Yes
17759,2024-H1,3,Low,2024-10-24,No
17759,2024-H2,3,Medium,2024-09-03,No
17759,2025-H1,3,Medium,2024-09-06,No
17759,2025-H2,4,Medium,2025-12-11,Yes
17760,2024-H1,3,Medium,2026-02-11,No
17760,2024-H2,3,Low,2024-07-24,No
17760,2025-H1,3,Medium,2026-05-06,No
17760,2025-H2,2,Medium,2024-09-12,No
17761,2024-H1,4,Medium,2026-05-31,No
17761,2024-H2,5,Medium,2025-09-23,No
17761,2025-H1,4,Medium,2026-01-12,No
17761,2025-H2,5,Medium,2026-05-24,No
17762,2024-H1,4,Medium,2025-01-02,No
17762,2024-H2,4,Medium,2026-04-02,No
17762,2025-H1,4,Low,2024-11-15,Yes
17762,2025-H2,4,High,2026-05-27,No
17763,2024-H1,3,Low,2024-08-25,No
17763,2024-H2,1,Medium,2024-09-12,No
17763,2025-H1,4,Medium,2025-10-21,No
17763,2025-H2,3,High,2025-03-20,No
17764,2024-H1,3,Medium,2024-06-10,No
17764,2024-H2,3,Low,2024-08-09,No
17764,2025-H1,3,Low,2025-01-17,No
17764,2025-H2,2,Low,2025-03-02,Yes
17765,2024-H1,1,Medium,2026-01-09,No
17765,2024-H2,2,High,2026-03-27,No
17765,2025-H1,4,Medium,2026-05-15,No
17765,2025-H2,2,Medium,2024-08-30,No
17766,2024-H1,4,Medium,2025-11-05,No
17766,2024-H2,3,Low,2026-02-03,No
17766,2025-H1,4,Medium,2026-01-26,No
17766,2025-H2,3,Medium,2026-05-19,No
17767,2024-H1,1,Medium,2024-10-12,No
17767,2024-H2,5,Medium,2024-07-20,No
17767,2025-H1,4,Medium,2025-07-02,Yes
17767,2025-H2,3,High,2025-08-01,No
17768,2024-H1,3,Medium,2024-09-25,No
17768,2024-H2,3,Medium,2025-01-13,No
17768,2025-H1,3,Medium,2026-04-22,No
17768,2025-H2,5,Low,2025-10-23,No
17769,2024-H1,3,Medium,2025-04-11,No
17769,2024-H2,4,Low,2025-05-12,No
17769,2025-H1,4,High,2025-04-08,No
17769,2025-H2,3,Medium,2024-11-06,Yes
17770,2024-H1,2,Medium,2025-01-17,No
17770,2024-H2,3,Medium,2025-10-18,Yes
17770,2025-H1,4,Medium,2025-02-01,No
17770,2025-H2,2,High,2026-05-22,No
17771,2024-H1,3,Medium,2024-11-03,No
17771,2024-H2,3,Low,2025-10-16,No
17771,2025-H1,5,Medium,2024-07-09,No
17771,2025-H2,4,Medium,2026-02-07,No
17772,2024-H1,3,Medium,2025-10-19,Yes
17772,2024-H2,2,Medium,2025-03-24,Yes
17772,2025-H1,2,Medium,2025-02-22,No
17772,2025-H2,5,Medium,2025-05-23,No
17773,2024-H1,3,Low,2025-03-05,No
17773,2024-H2,2,High,2025-05-07,Yes
17773,2025-H1,3,Medium,2025-12-22,No
17773,2025-H2,3,Medium,2026-04-17,No
17774,2024-H1,3,Medium,2025-05-16,No
17774,2024-H2,3,Medium,2025-05-25,No
17774,2025-H1,1,High,2025-01-25,No
17774,2025-H2,4,Medium,2025-11-04,Yes
17775,2024-H1,3,High,2025-10-14,No
17775,2024-H2,2,Medium,2026-01-08,No
17775,2025-H1,2,High,2025-02-15,No
17775,2025-H2,4,Medium,2025-12-29,No
17776,2024-H1,3,Medium,2024-06-10,No
17776,2024-H2,3,Medium,2024-09-23,No
17776,2025-H1,5,Medium,2025-05-14,Yes
17776,2025-H2,3,Medium,2024-07-15,No
17777,2024-H1,4,Medium,2026-01-19,No
17777,2024-H2,4,Low,2024-06-23,No
17777,2025-H1,3,Medium,2025-07-10,No
17777,2025-H2,4,High,2026-05-24,Yes
17778,2024-H1,4,High,2024-12-13,No
17778,2024-H2,3,Low,2025-11-03,No
17778,2025-H1,3,High,2024-12-15,No
17778,2025-H2,4,Medium,2024-07-25,No
17779,2024-H1,4,Medium,2025-02-19,No
17779,2024-H2,3,Medium,2024-08-28,No
17779,2025-H1,3,High,2024-11-10,Yes
17779,2025-H2,1,Medium,2025-01-17,No
17780,2024-H1,3,High,2024-10-22,No
17780,2024-H2,4,Medium,2025-06-17,No
17780,2025-H1,2,Medium,2025-03-24,No
17780,2025-H2,4,Low,2024-08-30,No
17781,2024-H1,4,Medium,2024-12-05,No
17781,2024-H2,3,High,2025-11-26,No
17781,2025-H1,5,Medium,2025-07-22,Yes
17781,2025-H2,3,Medium,2024-07-31,No
17782,2024-H1,3,Low,2024-08-21,No
17782,2024-H2,4,Medium,2025-07-02,Yes
17782,2025-H1,4,Low,2025-07-04,No
17782,2025-H2,4,Medium,2026-04-10,No
17783,2024-H1,3,Medium,2025-02-08,No
17783,2024-H2,3,Medium,2026-02-26,No
17783,2025-H1,4,Low,2025-04-07,No
17783,2025-H2,3,Medium,2024-07-19,Yes
17784,2024-H1,5,Low,2024-06-22,No
17784,2024-H2,4,Medium,2025-05-17,No
17784,2025-H1,3,Medium,2025-05-01,No
17784,2025-H2,4,High,2026-04-20,No
17785,2024-H1,3,Medium,2024-11-27,No
17785,2024-H2,2,High,2025-02-22,No
17785,2025-H1,1,High,2026-01-25,No
17785,2025-H2,4,Medium,2024-11-14,No
17786,2024-H1,5,Medium,2024-12-15,No
17786,2024-H2,4,Medium,2025-04-08,No
17786,2025-H1,3,Medium,2026-01-13,Yes
17786,2025-H2,3,Medium,2026-03-18,Yes
17787,2024-H1,3,Medium,2025-06-27,No
17787,2024-H2,4,Medium,2024-11-08,No
17787,2025-H1,2,High,2024-08-27,No
17787,2025-H2,3,Low,2025-11-17,No
17788,2024-H1,2,High,2026-05-23,No
17788,2024-H2,4,Low,2025-11-14,No
17788,2025-H1,3,Medium,2025-01-06,Yes
17788,2025-H2,3,Medium,2026-04-03,No
17789,2024-H1,3,Medium,2024-08-13,No
17789,2024-H2,2,Low,2026-01-14,Yes
17789,2025-H1,5,High,2025-05-22,No
17789,2025-H2,4,High,2025-08-15,No
17790,2024-H1,5,High,2026-03-01,No
17790,2024-H2,2,Medium,2025-06-03,No
17790,2025-H1,3,Medium,2025-07-21,No
17790,2025-H2,4,Medium,2024-12-21,No
17791,2024-H1,5,Medium,2025-05-22,No
17791,2024-H2,3,Medium,2025-10-06,No
17791,2025-H1,3,Low,2025-06-06,No
17791,2025-H2,4,High,2026-02-06,Yes
17792,2024-H1,3,Medium,2025-07-09,Yes
17792,2024-H2,3,High,2025-09-08,No
17792,2025-H1,3,Medium,2024-08-04,No
17792,2025-H2,3,Medium,2024-06-20,No
17793,2024-H1,5,Low,2026-05-17,No
17793,2024-H2,3,Medium,2025-05-02,No
17793,2025-H1,5,Medium,2024-08-04,Yes
17793,2025-H2,3,High,2026-03-24,No
17794,2024-H1,3,High,2026-02-04,Yes
17794,2024-H2,4,Medium,2025-12-18,No
17794,2025-H1,2,Medium,2025-10-12,Yes
17794,2025-H2,4,High,2026-04-23,No
17795,2024-H1,3,Medium,2026-05-11,No
17795,2024-H2,4,Medium,2025-10-18,No
17795,2025-H1,3,Medium,2025-01-24,No
17795,2025-H2,4,Medium,2026-02-14,No
17796,2024-H1,3,Low,2025-01-06,No
17796,2024-H2,2,High,2024-10-05,Yes
17796,2025-H1,4,Low,2025-10-05,Yes
17796,2025-H2,5,High,2024-10-29,No
17797,2024-H1,3,Medium,2025-12-15,No
17797,2024-H2,3,Low,2025-05-10,Yes
17797,2025-H1,4,Medium,2025-07-17,No
17797,2025-H2,2,High,2024-08-31,No
17798,2024-H1,4,Medium,2025-05-05,No
17798,2024-H2,2,Low,2026-03-06,No
17798,2025-H1,3,Low,2026-04-28,No
17798,2025-H2,3,Medium,2026-04-18,No
17799,2024-H1,4,Medium,2025-11-30,No
17799,2024-H2,4,Medium,2025-02-15,No
17799,2025-H1,1,Medium,2025-10-09,No
17799,2025-H2,1,Medium,2024-11-23,Yes
17800,2024-H1,4,High,2024-08-24,No
17800,2024-H2,3,Medium,2025-12-11,No
17800,2025-H1,3,Medium,2024-11-07,No
17800,2025-H2,1,Medium,2026-05-16,No
17801,2024-H1,3,Medium,2025-12-28,No
17801,2024-H2,4,High,2026-01-05,Yes
17801,2025-H1,5,Medium,2025-02-20,No
17801,2025-H2,3,Medium,2024-10-21,No
17802,2024-H1,3,Medium,2025-02-02,No
17802,2024-H2,4,Medium,2025-08-22,Yes
17802,2025-H1,2,High,2025-12-09,Yes
17802,2025-H2,4,Medium,2025-01-20,No
17803,2024-H1,4,High,2026-01-31,No
17803,2024-H2,4,High,2024-08-12,No
17803,2025-H1,3,High,2025-01-21,No
17803,2025-H2,4,Medium,2026-03-07,No
17804,2024-H1,3,Medium,2026-04-27,No
17804,2024-H2,2,Medium,2025-05-18,Yes
17804,2025-H1,3,Medium,2025-01-10,No
17804,2025-H2,3,Low,2024-07-01,Yes
17805,2024-H1,4,Low,2026-04-24,No
17805,2024-H2,4,Medium,2025-11-27,No
17805,2025-H1,4,Medium,2024-06-03,No
17805,2025-H2,4,High,2025-10-24,No
17806,2024-H1,5,Medium,2024-06-11,No
17806,2024-H2,3,High,2025-11-09,No
17806,2025-H1,3,Low,2025-06-24,Yes
17806,2025-H2,4,High,2025-03-09,No
17807,2024-H1,4,Medium,2026-04-16,No
17807,2024-H2,2,Medium,2024-11-18,No
17807,2025-H1,3,Low,2025-06-01,No
17807,2025-H2,3,High,2024-09-24,No
17808,2024-H1,3,Medium,2025-02-24,No
17808,2024-H2,2,High,2025-08-12,No
17808,2025-H1,5,High,2025-10-11,No
17808,2025-H2,3,High,2026-03-16,No
17809,2024-H1,4,Medium,2025-01-24,No
17809,2024-H2,4,High,2025-01-31,No
17809,2025-H1,2,Medium,2025-08-01,No
17809,2025-H2,3,Medium,2025-06-04,No
17810,2024-H1,3,Low,2024-08-24,No
17810,2024-H2,2,Medium,2024-11-23,No
17810,2025-H1,3,Low,2026-03-31,No
17810,2025-H2,3,Medium,2025-01-13,No
17811,2024-H1,2,Low,2024-06-18,No
17811,2024-H2,3,Medium,2025-07-26,No
17811,2025-H1,3,Low,2024-11-20,No
17811,2025-H2,4,High,2026-03-09,No
17812,2024-H1,4,Medium,2025-11-03,Yes
17812,2024-H2,3,Medium,2024-08-03,No
17812,2025-H1,5,Medium,2026-01-24,No
17812,2025-H2,3,Low,2025-04-26,No
17813,2024-H1,4,Medium,2025-04-23,No
17813,2024-H2,3,High,2025-08-14,Yes
17813,2025-H1,4,Low,2024-07-01,No
17813,2025-H2,3,Medium,2024-06-26,No
17814,2024-H1,3,High,2025-10-18,No
17814,2024-H2,2,Low,2025-08-01,No
17814,2025-H1,3,Medium,2024-06-25,No
17814,2025-H2,4,High,2024-08-05,Yes
17815,2024-H1,3,Medium,2026-04-10,No
17815,2024-H2,2,Medium,2025-10-03,No
17815,2025-H1,2,Low,2025-04-03,No
17815,2025-H2,3,Medium,2024-09-08,No
17816,2024-H1,4,Medium,2025-10-29,No
17816,2024-H2,3,Medium,2024-08-12,No
17816,2025-H1,3,High,2026-02-17,Yes
17816,2025-H2,5,Medium,2024-06-19,Yes
17817,2024-H1,5,High,2024-07-29,No
17817,2024-H2,3,Medium,2025-01-04,No
17817,2025-H1,1,High,2024-07-03,No
17817,2025-H2,3,Medium,2025-09-12,Yes
17818,2024-H1,2,Medium,2025-11-20,No
17818,2024-H2,3,Medium,2024-06-15,No
17818,2025-H1,2,High,2025-01-29,No
17818,2025-H2,5,High,2024-11-14,No
17819,2024-H1,2,Low,2025-08-02,No
17819,2024-H2,3,Medium,2025-05-29,No
17819,2025-H1,3,Low,2024-07-07,No
17819,2025-H2,3,High,2025-10-27,No
17820,2024-H1,3,Medium,2025-08-14,No
17820,2024-H2,3,Low,2026-05-10,No
17820,2025-H1,4,Medium,2024-07-03,No
17820,2025-H2,4,Medium,2024-12-16,No
17821,2024-H1,1,Medium,2024-10-27,No
17821,2024-H2,1,Medium,2026-02-05,Yes
17821,2025-H1,2,Medium,2024-12-07,No
17821,2025-H2,4,High,2025-11-10,No
17822,2024-H1,2,Medium,2024-09-01,No
17822,2024-H2,4,Low,2026-01-21,Yes
17822,2025-H1,2,High,2024-10-08,No
17822,2025-H2,3,High,2024-08-26,No
17823,2024-H1,4,Medium,2025-06-20,Yes
17823,2024-H2,3,Low,2025-01-15,No
17823,2025-H1,3,Medium,2025-06-12,No
17823,2025-H2,3,Medium,2026-01-27,No
17824,2024-H1,1,Medium,2024-08-01,Yes
17824,2024-H2,4,High,2026-05-02,Yes
17824,2025-H1,3,Medium,2025-05-03,No
17824,2025-H2,3,Medium,2026-01-19,No
17825,2024-H1,3,Medium,2026-01-04,No
17825,2024-H2,3,Medium,2025-03-04,No
17825,2025-H1,2,Low,2024-09-06,No
17825,2025-H2,3,High,2025-05-27,No
17826,2024-H1,3,Medium,2025-06-04,No
17826,2024-H2,5,High,2025-04-24,No
17826,2025-H1,3,High,2025-03-14,No
17826,2025-H2,3,Low,2024-08-16,No
17827,2024-H1,4,Medium,2024-10-02,No
17827,2024-H2,3,Low,2025-11-17,No
17827,2025-H1,4,Medium,2024-11-05,No
17827,2025-H2,2,Medium,2024-06-04,No
17828,2024-H1,3,Medium,2026-04-14,No
17828,2024-H2,3,Medium,2025-07-01,Yes
17828,2025-H1,4,Medium,2024-10-05,Yes
17828,2025-H2,3,Low,2026-02-04,No
17829,2024-H1,4,High,2025-05-16,No
17829,2024-H2,5,Medium,2026-04-21,No
17829,2025-H1,4,Medium,2025-04-29,No
17829,2025-H2,4,Medium,2024-10-29,No
17830,2024-H1,2,Medium,2024-08-11,No
17830,2024-H2,3,Medium,2025-04-08,No
17830,2025-H1,3,Medium,2025-11-06,Yes
17830,2025-H2,3,Medium,2025-05-28,No
17831,2024-H1,3,High,2025-07-27,Yes
17831,2024-H2,3,Medium,2025-09-23,No
17831,2025-H1,5,Medium,2025-06-28,No
17831,2025-H2,3,High,2025-09-28,No
17832,2024-H1,2,Low,2026-01-27,No
17832,2024-H2,3,Low,2025-06-10,No
17832,2025-H1,3,Medium,2025-11-17,Yes
17832,2025-H2,4,Medium,2025-11-01,Yes
17833,2024-H1,3,Low,2025-11-21,No
17833,2024-H2,2,Medium,2026-05-02,No
17833,2025-H1,3,Medium,2026-02-22,No
17833,2025-H2,3,High,2025-07-28,No
17834,2024-H1,3,Low,2025-05-08,No
17834,2024-H2,4,Medium,2025-10-02,No
17834,2025-H1,3,High,2025-04-23,Yes
17834,2025-H2,3,Medium,2026-05-07,No
17835,2024-H1,3,Medium,2024-11-24,Yes
17835,2024-H2,3,Medium,2024-12-12,No
17835,2025-H1,4,Medium,2025-08-19,Yes
17835,2025-H2,4,Medium,2025-03-24,No
17836,2024-H1,4,Low,2025-07-12,Yes
17836,2024-H2,4,High,2024-08-13,No
17836,2025-H1,3,Low,2025-12-07,No
17836,2025-H2,2,Low,2025-04-04,No
17837,2024-H1,3,Medium,2025-12-14,No
17837,2024-H2,3,High,2025-08-03,No
17837,2025-H1,5,Medium,2024-08-11,No
17837,2025-H2,3,Medium,2025-07-22,No
17838,2024-H1,3,Medium,2025-06-02,No
17838,2024-H2,3,Medium,2025-01-25,No
17838,2025-H1,4,Medium,2026-04-21,No
17838,2025-H2,2,Medium,2026-03-14,Yes
17839,2024-H1,3,Medium,2024-10-27,No
17839,2024-H2,3,Medium,2025-05-16,No
17839,2025-H1,4,Medium,2025-02-16,No
17839,2025-H2,3,Medium,2024-06-11,No
17840,2024-H1,3,Medium,2025-04-25,No
17840,2024-H2,2,Medium,2026-05-24,Yes
17840,2025-H1,3,Medium,2025-04-12,Yes
17840,2025-H2,5,Medium,2024-11-17,No
17841,2024-H1,3,Medium,2025-07-12,No
17841,2024-H2,3,High,2025-05-27,No
17841,2025-H1,2,Low,2025-12-01,No
17841,2025-H2,5,High,2024-07-06,No
17842,2024-H1,3,Low,2025-06-02,No
17842,2024-H2,2,Medium,2024-10-11,No
17842,2025-H1,5,Medium,2025-12-23,No
17842,2025-H2,2,Medium,2025-12-28,No
17843,2024-H1,1,Low,2026-02-16,No
17843,2024-H2,3,Medium,2025-05-26,No
17843,2025-H1,4,Medium,2025-11-06,No
17843,2025-H2,3,Medium,2025-12-08,Yes
17844,2024-H1,3,Medium,2024-10-21,No
17844,2024-H2,3,Medium,2024-06-28,Yes
17844,2025-H1,2,Medium,2025-02-13,No
17844,2025-H2,3,High,2025-09-24,No
17845,2024-H1,5,Medium,2024-06-20,No
17845,2024-H2,3,High,2024-11-08,Yes
17845,2025-H1,3,Medium,2025-06-24,No
17845,2025-H2,2,Medium,2025-03-25,No
17846,2024-H1,4,High,2025-07-14,No
17846,2024-H2,3,Medium,2025-03-28,No
17846,2025-H1,3,Medium,2025-06-26,No
17846,2025-H2,3,Medium,2025-08-14,No
17847,2024-H1,3,Low,2025-02-16,Yes
17847,2024-H2,4,Medium,2025-09-16,No
17847,2025-H1,3,Medium,2024-12-20,No
17847,2025-H2,4,Medium,2026-02-28,No
17848,2024-H1,3,Medium,2024-12-27,No
17848,2024-H2,3,Medium,2025-07-21,No
17848,2025-H1,3,High,2025-02-07,No
17848,2025-H2,2,Medium,2025-12-11,No
17849,2024-H1,5,Low,2026-01-01,No
