employee_id,hashed_employee_id,department,job_level,job_family,location,hire_date,termination_date,employment_status,manager_id,salary_band,performance_rating,engagement_score,promotion_count,last_promotion_date
17336,990b0ebe0d627c762496344934b82ea40f41a1e4d8d4c74591bfea434156eaeb,Engineering,L4,Finance,Dublin,2024-08-13,,Active,356,Band B,3,6.3,3,2025-08-07
17337,4eb8222a88f3a5b3f1beb6ad874f79395a730ceb92d56fd63ee446f25b8b9fdc,Marketing,L1,Operations,Remote Canada,2022-07-12,,Active,61,Band B,3,7.9,2,
17338,cca15038ac003b4fb2cd86c283bd6d183b794027e196f684542b477055cf7c04,Sales,L4,Data,New York,2026-01-25,,Active,218,Band B,3,5.5,1,2026-04-21
17339,f3f68937b7087b8fa82118be631d144b10b8c5391b8a16f2affa093c1957edb1,People,L4,Finance,Ottawa,2022-12-20,,Active,163,Band D,5,10.0,1,2024-11-10
17340,c4ad395f9469a2404ad4eb86e1aa01b317ba518fd3af972346a71b9fdb5fcb49,Marketing,L1,Recruiting,London,2021-03-03,2023-08-08,Terminated,581,Band A,4,8.3,0,2022-06-10
17341,cd677da29ebf1db94845f7df7e5034d66d9a56a0fec4902deafed72f4cbdb46f,Product,L5,Recruiting,London,2023-04-04,,Active,838,Band D,3,8.0,1,
17342,fa98c5be97e9a1c21454b71eaffce842c97c8d11c0f7182fefc253a50e9493d7,Engineering,L5,Data,London,2022-02-07,,Active,54,Band C,3,6.7,2,2025-10-30
17343,732c6036918b7f0fc815a071d341654785047af15e6beb74b036d8fe66378ca2,People,L2,Finance,London,2022-05-12,,Active,553,Band A,4,10.0,1,
17344,31d8a3c75a8271d298346ba11ee2e9c957fbe7448c0e4243c43dd6c47b2dd0ab,Finance,L2,Product,New York,2024-11-09,,Active,348,Band D,4,9.6,0,2026-04-28
17345,f13274e8958b74d1fe1e320152f55f32290ecd58f9fe9c59d4fbe72bd171bfd2,Operations,L2,Finance,London,2025-11-07,,Active,337,Band B,2,7.1,0,2026-05-26
17346,3cc803523902a64c865bbfd92fd3177cb21f710ced8537f54dbee684dabc0556,Engineering,L2,Recruiting,Ottawa,2022-10-11,,Active,672,Band D,2,7.0,1,
17347,c5c9f0cb038a8e39661a4dff6a51ef9ec3e944598585f8b2a44356848a15ec8c,Operations,L3,Data,Dublin,2022-04-01,,Active,24,Band C,3,6.8,2,
17348,b80cea717e15a88c0bdf01314515a5580cc748298c94e16db92c0776101d4cc4,Support,L1,Data,Remote Canada,2025-12-13,,Active,780,Band D,4,9.4,1,
17349,5c568f1fe28279c2c929aa96b6f5ae61e609320e387d5ecc0e8e435f63f26cf8,Product,L3,Data,Toronto,2022-08-24,,Active,150,Band E,2,7.5,0,
17350,87298b0362ab482696d5f65061cf93a9dca588bea6dd246230b13f7b286b31bf,Support,L2,Customer Success,Remote Canada,2025-08-22,2026-02-09,Terminated,674,Band C,4,8.4,0,2026-04-23
17351,346fe9d42adf8da4faa1d5df8806653e3e1eea3e467ba27598397da0444b11e2,Engineering,L1,Customer Success,Toronto,2024-11-12,,Active,645,Band C,3,6.6,0,2024-11-12
17352,e031c7b66cf955ed1b83c3c566f9ca26765dcc240f8930cdfb8be3b582cc2bc4,Support,L4,Data,Toronto,2023-04-17,,Active,871,Band E,3,8.9,0,
17353,30de53662d360d83e7baf4bccd4efafe837e8935c3b74ab0e41674cb7a984082,Operations,L4,Software,New York,2025-04-21,,Active,808,Band E,3,7.1,0,
17354,77efbeb2f571615c33a20bb558ac414bb59ffbf0bd6a7dc8e1179a65c445ddab,Operations,L4,Recruiting,Dublin,2021-01-10,,Active,43,Band D,1,8.6,0,
17355,e5f0c4e8fb36b13a977b4a68d61dfc181ffa5cb133df9c5550096827d0cbced4,Finance,L3,Customer Success,Dublin,2025-01-21,,Active,398,Band E,3,5.9,1,2026-03-09
17356,f7ce763c81e1a50e60c0a6bb96682ff2b4a58148030b367da0e524e80ddc72e7,People,L1,Customer Success,Dublin,2021-10-06,,Active,780,Band B,3,10.0,0,2022-11-20
17357,57d2e7e1929c5e5b2ed43a540caa50106b5f3ece7df61167b0e564f2db5c5a6c,Marketing,L2,Customer Success,London,2023-08-01,,Active,68,Band B,4,7.5,0,
17358,a66a5366bf70251830f20507598b3c9cc666976cd199de4b374e2425676c38c0,Support,L2,Product,New York,2025-03-26,2025-09-17,Terminated,697,Band E,5,3.9,0,2025-07-28
17359,51329c7b5225dde135f269f98156dc8e8fe9cce9b17ccb29866b361e740cdcb4,Product,L6,Data,London,2024-11-23,,Active,136,Band E,3,8.2,2,
17360,8d5220a9655c2d65d64bfa896bb87d0ce78f63646e2fc59fe5db7595cfbd7b20,Finance,L2,Data,Toronto,2022-02-20,2023-05-29,Terminated,665,Band D,3,6.6,2,
17361,f241f2728df6771b0f62a37236c18335295d6927d9f9f0720a003734085699b9,Product,L3,Finance,Remote Canada,2024-02-11,,Active,368,Band E,5,6.5,1,2024-10-25
17362,e1c7d18ddbdd7485e1578ff59594085cb76f502801bf24b98d1d6bec86d12708,Finance,L2,Operations,New York,2022-12-29,,Active,842,Band A,2,7.1,0,
17363,fb2f1a6feb861c4309a79025227dfb7b496130eb004902f70c958e2b68e6d39d,Product,L1,Product,Toronto,2024-12-19,,Active,79,Band E,2,7.8,0,2025-01-27
17364,a34b63b77e4e8b0f4a6c69a407f88b415b4d3b8f3ddd4ed8df11924dc7380fe2,Product,L3,Data,Toronto,2021-02-06,,Active,216,Band B,3,6.8,1,
17365,09797000cdd1dea196fa0c7898a50fafa5c93593cfcab17134bb81bda1beff20,People,L2,Data,Ottawa,2022-09-30,,Active,411,Band C,3,6.5,1,2023-01-07
17366,377e7edaec3c079e51470a4f36ac40703aadcd87baa1912475befdb40204330b,Sales,L5,Customer Success,New York,2025-07-04,,Active,381,Band A,3,7.7,1,2025-07-23
17367,3b08b5f5d8d49718d70b948b173237da7a3aba4b205561f53ce41450b2ec15c1,People,L4,Operations,Ottawa,2023-12-18,2024-10-09,Terminated,698,Band B,3,6.9,1,2026-03-03
17368,75d568195bd3365fa76b0e58800a54f26090a89166cc17576a919f3fa1486e63,Finance,L3,Data,London,2024-03-12,2026-05-29,Terminated,879,Band A,3,5.0,0,
17369,e04836db9c8666194320856f6ae430ce5bdf5ccd3807174457057ad4c6fdb11b,Product,L1,Product,Dublin,2021-01-14,,Active,655,Band C,3,10.0,1,
17370,704f3019335da3df39721e1c0f18e5f1cbd76303a09993b31784a59d5249a367,Marketing,L2,Recruiting,Toronto,2022-01-30,,Active,885,Band E,3,7.2,2,
17371,1b6b1543dc6c1d432ae5735f9be6b64ac122672114330ac29226d65acc581bd2,Sales,L4,Operations,Remote Canada,2022-09-14,,Active,878,Band E,3,7.8,2,2026-02-22
17372,4e15c65d75accaf60eca3af64a6e2e76e3a0f9a3185e547df5115159355832bd,Marketing,L4,Customer Success,London,2024-04-29,,Active,642,Band C,3,5.9,1,
17373,eb3705d6550380a6582582d8452624c84558c1a10041f236f32c3f6f7413e9e8,Support,L4,Recruiting,Ottawa,2022-06-23,,Active,211,Band D,5,6.9,0,
17374,02070901aaafdbe26fc4024047303d67c20b3bbc02ad8c73947c668ffebb1e46,Product,L3,Software,London,2021-01-16,,Active,18,Band E,3,7.7,1,
17375,eabc42e9671c2895d535c52906ccf6ecdbfb5687b6d6aea75ccb26227404468d,People,L3,Data,Remote Canada,2023-10-24,,Active,773,Band D,3,5.0,0,2025-11-14
17376,31fdc3a034f7c09a394aeb628ea4d19502039e195af3b413f80b93eb5cf6ecdd,Operations,L4,Operations,Remote Canada,2025-03-16,,Active,459,Band D,3,7.3,1,
17377,ae80335299b7760e48d6532d92e1e5f9ef8d8a18fd875afd82cbc6aa8fd148aa,People,L1,Operations,Remote Canada,2024-04-29,,Active,327,Band C,3,5.4,1,2025-02-20
17378,8b2bca4885b08af124e8afcb8da6d686fafd10d3dee3586dae8942891f370e26,Operations,L1,Data,Remote Canada,2021-05-28,,Active,553,Band D,4,8.4,1,
17379,d960ead7a87e9df177f9b5eb1b5dc0579e1fd8cfa0993502c8462e9b5c1f59ed,Engineering,L1,Recruiting,Toronto,2020-09-23,2022-10-18,Terminated,633,Band A,3,4.8,0,2022-10-12
17380,81da74cdd40a7be66b45e4a665ee7efd31ad409d19c2243a48dcdc43f64bce47,Operations,L4,Finance,Toronto,2023-07-13,,Active,259,Band C,3,7.0,0,2025-12-20
17381,8eba98f0d2f8c2451e7aeab071235aa93e8a0485518ac86630a6bdfbc15c12c4,People,L2,Recruiting,Toronto,2022-01-05,,Active,348,Band D,3,7.7,1,2026-05-30
17382,55d8b35cccf8b2d4acf32960cf42786ad7846c629d94dc804b1b2fce2ae915b1,Finance,L2,Recruiting,Dublin,2021-09-28,,Active,52,Band A,3,7.4,0,2025-08-27
17383,c1f12298fdc17085070d3a5f37883edcbeae3ea35ac10f1e481fa02535c9c8c0,People,L5,Finance,Remote Canada,2021-04-17,,Active,203,Band D,3,7.3,0,
17384,2ece38fb001c7705e6907a48cafe8572de12ef09237b134a7e1f30c7f6279d6f,Finance,L3,Customer Success,London,2025-04-27,,Active,607,Band A,4,5.4,0,
17385,c9567b01aad1e91bc9f5f80935695c041cbc26d0ca7c1df528da6be8d507d42e,People,L4,Recruiting,Toronto,2022-12-10,,Active,304,Band C,5,9.0,1,2025-08-06
17386,e9edefad439d785cb460959c0ee6587feff99921261b9967ef72105c7947debc,Engineering,L6,Finance,New York,2020-07-18,,Active,244,Band E,3,10.0,0,
17387,311c685efa4c4c5366bb3e4982e76113fd1422a187199e59b79be07c5953fb71,Product,L1,Product,New York,2022-08-16,2023-03-03,Terminated,763,Band B,2,5.8,1,
17388,e88f0b20a903ce8520d42322ed86d4c875f18c2af93299a1d4f57603c2b76436,Sales,L3,Recruiting,Dublin,2023-02-03,2026-03-29,Terminated,164,Band A,3,8.1,1,2023-05-04
17389,66800af624fd7ee4e73f265b909c09c013691d5fadb5babb4bfd9167d8809dc2,Product,L2,Product,London,2024-02-15,,Active,738,Band C,3,5.5,0,
17390,c79848378e74450dc9ad792857c9f20f624e57f679b997bd067d8d30b1b78a47,Engineering,L3,Recruiting,Dublin,2023-03-22,,Active,412,Band D,4,5.4,0,
17391,e720256dfed248f03e800988571cacca7995bc549fed36fcc6363b4e46a71ecf,Finance,L4,Recruiting,London,2023-01-17,,Active,145,Band E,4,9.0,2,
17392,8b5bd22f14667d3d8b074523836c91fbaa58e4815721cfd6e881fdd1fa6de64a,Support,L3,Customer Success,Remote Canada,2025-02-17,,Active,803,Band E,3,9.0,0,2025-07-01
17393,5b019d2e7d2dbc1545b983eecb57c3cdbd62aea259d24476c6a6c5b4d747497d,Support,L1,Product,New York,2024-08-31,,Active,801,Band B,5,7.8,2,2025-12-25
17394,43196a394e0d5acbcd14aea64b47f9ca963faa0e99b190ae6eef0ef12a4ef811,Finance,L1,Operations,Remote Canada,2022-07-07,,Active,213,Band E,2,3.8,0,
17395,3e3a1f6f6f1c74f04f83addb65c3c05929b61281e76a2707b088101a6c7fd43d,Product,L6,Data,Toronto,2020-08-10,2022-04-23,Terminated,527,Band A,3,5.4,1,
17396,ec2cbe712ad33c59aee1e578acae013e119c354cdefa925484e0b051307d3511,Support,L2,Product,Remote Canada,2023-03-04,,Active,24,Band A,3,7.9,0,2024-05-06
17397,1e57bfd924636074504fb12769ada6bd87d09f0db4bade988fa897a84784fc03,Operations,L4,Finance,New York,2025-10-01,2026-04-23,Terminated,394,Band D,4,8.7,0,2025-10-14
17398,ecef5d97ff611b7d09e65ff67b13bc93373342d8104c83843a047fb3c775af0f,Sales,L2,Recruiting,Toronto,2021-03-08,,Active,606,Band A,3,10.0,1,
17399,8ad402359e1289494f8b423aa33bf94ed181cdb2a1fd287d49a2f5956920f0b8,Operations,L2,Data,Toronto,2022-06-13,,Active,898,Band C,2,6.5,1,2023-10-25
17400,706339408a73ca16a474523ac2e14bde9c0a12336198d7636bb508406acdc853,Engineering,L3,Operations,Dublin,2025-07-18,,Active,135,Band B,2,6.6,0,2025-08-31
17401,573ecbdbc1d3eb0cd41a33c59e5b5420a1a66d61212963a2d4a03de62c1d45a8,People,L5,Finance,Ottawa,2021-04-11,,Active,832,Band C,4,9.1,3,
17402,123a91f4c623bdd369f5559fd74a6a8c1b7728c0fc306a21cde7709f004bbf13,Support,L3,Recruiting,Remote Canada,2020-12-27,,Active,566,Band E,5,9.5,0,2025-07-18
17403,1a2851cf8347c73983d0ee0619de87b62aedec4c7e917df74f6fb2383428a796,Marketing,L2,Product,Remote Canada,2023-05-18,2023-12-14,Terminated,154,Band E,4,6.4,1,
17404,ce48311acef924741d96f8392f2a61d65e32f03e693f59e0b67eba15ef16006e,Marketing,L4,Operations,London,2024-03-25,,Active,262,Band D,3,7.2,1,
17405,1be6636204fd39e9e756c53a1a54f64c8286c78fb70e175afc60cee6ccbbc298,Sales,L1,Operations,Toronto,2025-10-21,,Active,806,Band D,4,5.0,1,2026-04-18
17406,47abf82b593b2b1be150b0a617fdeb5c7e5b4298392e3476921ea8d56da8f75c,Marketing,L4,Software,Remote Canada,2023-03-01,,Active,696,Band C,4,7.7,0,2023-07-14
17407,987ccca5fe6342bc13be720cde462a74027c8cb7b313cbf1f77db0b2a75c3c5a,Finance,L4,Software,New York,2023-12-04,,Active,475,Band E,4,7.4,1,2025-12-27
17408,959f3b93de748fc869d70b0c6747a56844e03cd4c556bbd82729fbe3929c1891,Finance,L2,Customer Success,Dublin,2021-06-09,,Active,345,Band A,4,7.7,0,2023-12-27
17409,09ecbcfd0d08f69b3c29a4c6098ec926c8b9d278f902dde6551cefd04b935437,People,L1,Software,Toronto,2020-06-12,2025-11-12,Terminated,755,Band B,4,6.3,0,
17410,d4ecff11765b868e5f78f677d16bcca9eaf2da4caa744b5d0a4928319a6005d0,Sales,L1,Operations,Ottawa,2024-08-17,,Active,756,Band E,5,5.7,1,2025-11-12
17411,8b410c29861ff06d89d1bc4fb4aad10b389554e3551fbc5c35979574c8875dd8,Engineering,L1,Operations,New York,2025-09-07,,Active,249,Band E,3,9.4,2,2026-01-23
17412,e56ab4073402006fe5d3a860ab98712a2fb879112f305f84f19c8d226ae94336,Sales,L2,Finance,New York,2021-07-09,,Active,423,Band E,5,7.4,0,2023-10-25
17413,78cafa1455a7c00bcb9178b670c74a9121eb61986a9fa973eb4666f3fed06b54,Finance,L2,Operations,New York,2021-03-08,,Active,358,Band C,4,7.0,1,2022-05-13
17414,45907f9b98997cc501233cee29ae2828a1b79b6cbb2ca31186951f78725183d3,People,L1,Recruiting,Dublin,2025-07-15,,Active,223,Band B,3,7.6,1,2026-01-10
17415,784610d32db31466cc54945345f4d8a5efffa9a63833dd392ed3b66234d203d0,Engineering,L4,Recruiting,Ottawa,2023-12-18,2024-12-12,Terminated,519,Band C,3,8.7,1,2025-01-13
17416,6a7f4c3cf1a8c8ee3372744170afac5a92b5bc5116c57ee12b8c2ad1fde85230,Engineering,L3,Recruiting,Ottawa,2023-03-07,,Active,8,Band E,3,6.2,0,2024-01-09
17417,d721c2e64a1598f1fac223658b2e1a7ba9773eeffc7a2c496ba4907cf2eb79c4,Finance,L4,Operations,New York,2024-05-10,2025-08-05,Terminated,721,Band D,3,5.3,1,2024-11-12
17418,4ac8edfd0b933c3feea625ef3e4107bc05fb70e9bdfaa5975ef00daf98e1909c,Operations,L4,Customer Success,Toronto,2024-01-09,,Active,92,Band D,3,7.4,2,2024-04-01
17419,09f3a18d39c5db7fbcb9689a50e1ebb64313b8941a15c541b4433c2241f23ba5,Support,L6,Software,Toronto,2024-12-21,,Active,639,Band E,4,9.5,0,
17420,31ca35354082f3060183d0c3432a85c7cc3eea6b63d94c812676c8b15f01da27,Operations,L1,Operations,Dublin,2022-01-06,,Active,686,Band A,2,5.9,1,2025-02-10
17421,d05e8ff14e2462fd192884d8815661cdc07e355459a8480d3bc1e4f421d1154e,Sales,L3,Data,New York,2020-11-10,,Active,768,Band D,4,7.4,0,
17422,a8750e94130bd9e7d822d4862f5be4e183b5fcf12912b833b9a3ebea53faf722,Sales,L1,Product,New York,2023-11-14,,Active,396,Band A,4,10.0,0,
17423,c8c5b17b0cb17f71421799627257bcc6debecc68106c4e1dc50c5f4f10d398f4,Operations,L5,Recruiting,Toronto,2020-08-25,2023-04-01,Terminated,32,Band D,4,5.1,0,
17424,f27d6948e0afae8c7cdf83f3682775ef588979dd780f812cdc9da9e8bf2cae50,People,L2,Finance,Dublin,2021-12-23,,Active,327,Band C,3,7.1,0,
17425,53c045623d593c0e10d4adaa8516822689657484431db6627a4f44dc0423f9e1,Operations,L5,Customer Success,Dublin,2023-09-17,,Active,204,Band B,3,5.8,0,
17426,60c4893828c76fb134247d773c02b8bf0c4801c95d392d570a81b16b0e52dfb9,Marketing,L2,Finance,Dublin,2020-08-28,,Active,815,Band D,4,8.1,0,2025-01-23
17427,f9e2dc83cfa887d88efddaf7f420e35383bbe93c3b65a79b0e46abce0b5dfa18,Operations,L2,Operations,Toronto,2021-01-20,,Active,649,Band D,2,5.8,0,2021-08-14
17428,ef870caa40e11eff3cc6c21a623678c18c8c38e32038f41efbf17c7f579ad3f1,Sales,L4,Recruiting,Toronto,2021-04-17,,Active,695,Band C,2,6.9,0,2024-12-07
17429,17088b1864f582a55f245dc4d199f19b6c59146393cb9d1b020871e341d9c71f,Engineering,L3,Customer Success,Dublin,2023-01-02,,Active,491,Band E,3,6.7,0,
17430,2575eaf3b748efc209b676518766751eb038c88f74578951345818bfe7f7194b,People,L4,Data,Dublin,2020-08-27,,Active,740,Band B,3,7.0,1,
17431,4f03d53e1e533535456d7d36a93bfefc2580bf16af575de53310bfde3fd65682,Product,L4,Operations,Dublin,2024-06-10,,Active,93,Band A,5,5.5,0,
17432,759fd9629917bc5b787abed74b53a9a8b3525acdb16916307347e4603a2b3f70,Sales,L2,Recruiting,London,2024-03-13,,Active,684,Band E,3,6.2,1,2026-05-31
17433,fe3c747f0fad420d3b662dfe8bbdd32fd5bcad6c0f0f9ac17cde868b3908897c,Engineering,L6,Operations,Dublin,2023-06-29,,Active,591,Band E,2,8.4,2,2024-01-13
17434,391343f2f9dc6f6982d2b8c45e50af3a1d87c1216f3b7cfc9fb596a3a0f45c51,Sales,L5,Software,Toronto,2022-08-15,,Active,896,Band D,3,7.3,1,2024-11-04
17435,6d825bd374065dbccefe27fd604cf52e3741dc43be91f463ea2faab1e755fa57,Operations,L1,Operations,Ottawa,2025-05-09,,Active,14,Band C,3,8.7,2,
17436,ab6902e72b98e6503bf8b93f8c2674caf792f64181732f233b84e3e4d2abce06,Engineering,L3,Product,London,2026-04-01,,Active,742,Band E,4,8.9,1,2026-04-16
17437,6c3426c40c8d35b41c854e8e77d3e77c2faba25e0754a79b85daa7d1c27f1d5f,Marketing,L1,Customer Success,Dublin,2024-10-31,,Active,249,Band E,1,8.9,2,2025-10-03
17438,5ceaf039dbc9ea8197f9937f75f1869b6ae9f5c3c0a77d4dcb882988780559ae,Support,L4,Finance,New York,2025-10-04,,Active,71,Band A,4,7.2,0,
17439,e51f89cc3cc9e8a0e84ef9f154b74cf7da2293f2f0382745e199ee7b6d1bafbc,Support,L3,Operations,Toronto,2025-02-09,,Active,185,Band E,4,7.2,0,2026-01-13
17440,d5f5d376f57d081af4d31d339f35d5b448f793863f196f4765451b4545e2e998,Engineering,L2,Software,London,2024-09-24,,Active,616,Band C,5,8.9,1,2025-07-27
17441,4e750fdb3cb55e4d30105ed1e75f42f5c051df3f98ffd44f849a347a7067c444,Finance,L1,Software,Toronto,2022-03-18,,Active,268,Band B,4,10.0,1,2024-06-18
17442,33c31ff8906aca18343eb71c65e45fb47bc262531cf770dbc684d9cf7081168a,Marketing,L2,Customer Success,Ottawa,2022-06-08,,Active,660,Band A,3,9.2,0,
17443,68b73fa78cd5f124da014ae080e0c103e29001894bf1dc8bb8707ced023a18d6,Engineering,L1,Software,London,2025-05-06,,Active,13,Band A,5,7.6,1,
17444,56ab004edd097b8276b1c88d359eba1afa72d69f054507c9c82362d6a64bc377,Support,L2,Software,London,2021-05-25,,Active,282,Band B,3,6.7,0,2022-11-27
17445,2599267620a1927c08c780240dac0c9fca5bb5a2fd531dabba9f105f4c6810b4,Sales,L1,Data,London,2021-06-19,,Active,326,Band D,5,8.5,0,2025-07-26
17446,e27cec9333d3d4392ac45e125f3be34991b0746011e2da31786c6e6bd35f14f6,Sales,L4,Finance,London,2021-06-08,,Active,138,Band E,2,6.2,2,2026-05-17
17447,824a114673535ed931d34b1759d23a75a1e593cf16877a285798b6582fa7a3f8,Support,L4,Product,Dublin,2022-11-27,,Active,310,Band B,3,6.7,0,
17448,f7ce2707c73c743c7f5fa079357e468564454d2fd74326bbb2c78ef011477c14,Engineering,L6,Product,Ottawa,2024-06-30,,Active,254,Band D,2,9.9,0,
17449,f474efa5c31a50501da2f6d20ddf0f24abedfec26b32de3855ef4ff64d527c71,Marketing,L4,Product,Toronto,2021-03-22,,Active,826,Band D,4,8.9,0,2024-06-20
17450,b190c20d600a3767e781dd54fb6216856b65650baa8a990411f5a0fca754f396,Operations,L4,Product,New York,2022-02-04,,Active,340,Band C,4,8.6,2,2024-10-21
17451,8684a73d298b47a3e88fb568d93963ea7058ae7bc472ebb820577acd1a5f3716,Sales,L4,Recruiting,Remote Canada,2024-06-26,,Active,182,Band C,3,8.1,1,
17452,7787faf11636b062e882c210136ae0aa4522525c8b55d5382ff1a5318c9dce62,Product,L1,Customer Success,Remote Canada,2020-12-28,2023-04-27,Terminated,294,Band D,3,7.3,0,2021-11-10
17453,e8a00e30ef19d451bc40a51c6e33218f1f900cb045768b2c463eeed3335fccbc,Product,L1,Product,Remote Canada,2021-12-28,,Active,236,Band C,3,5.5,3,
17454,89dedbb6d9a7bdce3537e9a02471ff8a69b0ccec76a881624b6919588381f52a,People,L5,Data,New York,2026-05-14,,Active,288,Band D,3,7.4,0,
17455,0334c36007aae53a067b8ceb0dcdae51c21d882568b1fe21b998cde63b74fd35,Engineering,L1,Software,Remote Canada,2022-06-18,,Active,215,Band E,4,7.2,0,
17456,66a961efd10d1a2cc39e299f3540a9df667582defa63538455c8f6ddde17c558,Marketing,L1,Finance,Remote Canada,2020-10-24,,Active,66,Band A,4,7.7,0,2022-07-16
17457,79af6b07fa81ad0466c4ff472029b777cadb151967c970d7e6368f5163308436,Operations,L3,Customer Success,Ottawa,2021-09-13,,Active,8,Band C,5,8.4,0,2025-11-10
17458,f4df948c98ee6b30fab1e2738c8189db85ccc1fda3fa7f2f63c1f4cba1bc699d,Engineering,L4,Customer Success,Ottawa,2021-06-05,2022-03-27,Terminated,130,Band D,4,9.0,1,2023-11-27
17459,257b527605807fbee34bade992f34ce6f4f097636702aa706a8444d4318f730b,Marketing,L2,Finance,Dublin,2021-12-14,,Active,113,Band B,4,7.9,1,
17460,ee205e5aecbb25971529d0b10012db35e9712ef4fc211f36e0f7a70663d07b3e,Product,L3,Customer Success,Ottawa,2021-03-21,,Active,496,Band D,4,9.6,0,2024-07-16
17461,6bf633efdc9fb1a73c29b9d92644437c45e80e29ff3704c73b34008c28be2eee,People,L2,Data,Ottawa,2023-03-17,,Active,497,Band C,3,8.2,0,2025-02-08
17462,09ef50940009e5bfc0ef408cd5b3f5024fd86d3707d8c8c470745d5ec5d564f6,Sales,L2,Software,London,2026-05-08,2026-05-18,Terminated,390,Band D,4,5.7,2,2026-05-26
17463,3ed490571843af8121ee5744650221968b444c3b8e97560d5b61ec76459b68f1,Finance,L4,Product,London,2021-07-16,2023-01-30,Terminated,374,Band C,3,3.8,3,2025-11-03
17464,6f562804e3955e94d3824c5fb0ec6348bae060a2997d5a07a42ccbe9e908f28b,People,L1,Recruiting,Ottawa,2025-05-21,,Active,297,Band A,1,5.0,0,2025-09-21
17465,15acd5fc8aa2e02b6786459c50ace135ca7c65864057cb39acfa4d83327a5aac,Product,L1,Product,Dublin,2022-12-30,,Active,764,Band D,4,6.3,1,2025-07-05
17466,e8b441cb2ef8f60a2c8fa193ce0c954abc94e57279a466c64d7bf205361d63ee,Support,L2,Software,Toronto,2024-01-10,,Active,6,Band A,4,3.8,0,2024-05-16
17467,03b915ba77267eadd839d115e18d511f5b97b1dc5ce9c017e31aaef453d970a1,Finance,L5,Data,London,2022-04-10,,Active,637,Band A,3,8.8,0,2025-09-21
17468,1cf0931c4aeb580aef72d5b925ad7e582e437e134828de8fded78b2c7a6b9606,Marketing,L2,Recruiting,New York,2023-03-20,,Active,686,Band E,3,8.6,0,2023-07-05
17469,48ab385ff1e09c6670161492f478372807072d83d8ed191ab87f674aa135de92,Sales,L2,Finance,Ottawa,2024-03-30,,Active,542,Band C,2,6.9,2,
17470,94c80e1d55f1553fb7bcbcc0e6803875d3b2cc7b868c640563991dc5b3253836,People,L6,Product,Remote Canada,2024-01-21,,Active,609,Band B,3,6.4,2,
17471,55a8803b921146516015b87f6341bdef6bda67a823e981861aeefff766913ef5,Sales,L1,Operations,Dublin,2020-11-08,,Active,878,Band C,3,7.1,0,2025-04-08
17472,394069cfe7cacb98f2309c7fc8a70cc0802e268e52926369946a2a71422fc062,Product,L1,Software,Remote Canada,2021-01-23,,Active,895,Band B,2,4.8,1,
17473,badff439bb13ffd559989e70aa30a88bd1cb3da82b6f6777210525a7bea451fb,Support,L4,Recruiting,Remote Canada,2023-02-04,,Active,273,Band D,5,8.9,1,2024-10-13
17474,723c8ae864f6a5932a6bb6e9df2c00bcd08fcdb7436cb0cf677e5442d2cc89c5,Marketing,L1,Operations,London,2026-05-01,,Active,416,Band A,5,6.7,1,2026-05-01
17475,1ec78efd3cb1783444116f868a0ca92a3549af55fa3d8e21ce2f4f23f876a04a,Finance,L5,Customer Success,Ottawa,2022-07-29,,Active,281,Band C,3,6.7,2,2023-04-18
17476,790a2ddcfc65acc49b60f476096c280c50b9a8473dfbb4fa5665983ccfc597cd,People,L2,Operations,Ottawa,2022-03-30,2023-08-17,Terminated,544,Band E,1,5.2,1,2025-01-23
17477,73b677bb298018123e2bb5a2de6fb3083a6d90af1df2ee5a3753e61e55ca0456,Product,L4,Product,Remote Canada,2024-03-17,,Active,66,Band A,3,5.8,1,
17478,10377a04d9bf7bfbc928e7b9fc494fdbdad7c128e243d288b72427288dd3fbe0,People,L1,Product,Dublin,2023-05-13,,Active,300,Band A,3,7.0,0,
17479,ff11866f2d40f3165e6860101655dd7cfecf4c53e5796d5d7b851efe04204526,Marketing,L1,Finance,Dublin,2020-12-06,,Active,243,Band E,5,6.8,2,
17480,9228391cfaf5a195931fa540df42ed73f1356232611f072882300bbd2db4e738,Support,L3,Software,Ottawa,2025-05-28,2025-07-01,Terminated,113,Band C,3,8.4,0,2025-12-13
17481,e191506dc3e0b430ebcaa501d8f6ec3b7f7e18b592bc09584b4b5f586c7376d2,Finance,L5,Operations,New York,2021-07-29,,Active,198,Band B,4,5.0,1,2024-02-14
17482,a32a5dd78e2a41f616189f8547be984538966fbef1f18d08c14c3009dbb162b9,Support,L2,Software,London,2024-02-04,,Active,303,Band A,3,8.1,1,
17483,880de37098f8ca8e7041ef08ca4134808f94b58f299916fcdb2c08d5d7ac8ebe,Sales,L4,Product,New York,2020-11-06,,Active,629,Band A,3,5.4,0,
17484,07b1415942360dbe984334547c888d539f988946b8906d7a8d723d37a70e090a,Engineering,L2,Product,London,2024-03-10,,Active,535,Band C,3,8.9,2,2026-05-30
17485,0948c5b099b09a486a689647f4455648709cc2ef5150eb9446f150a3c7b5711b,People,L3,Product,London,2020-09-23,,Active,202,Band D,3,7.2,1,2023-02-06
17486,634c91a81438bf28567bb8c651070253911ce7bc56da5fe7c2c45404f3b33f0f,Marketing,L3,Recruiting,London,2021-05-25,,Active,708,Band D,4,6.0,2,2024-03-29
